,actual_phn,expected_phn,actual_score,predicted_score,predicted_score_conf,actual_top_error,predicted_top_error,predicted_top_error_conf,predicted_top_error_validity,word,dx
1309,b,b,1,0,0.06074410676956177,delrel,delrel,0.935212254524231,False,banana,SD
1310,n,n,1,1,0.6463136672973633,cor,cor,0.7145769000053406,False,banana,SD
1311,æ,æ,1,1,0.5300350189208984,lo,lo,0.5774661898612976,False,banana,SD
1312,n,n,1,1,0.6792467832565308,cor,cor,0.8517882823944092,False,banana,SD
1313,ə,ə,1,1,0.287727952003479,hi,cons,0.2766580581665039,False,banana,SD
1314,m,m,1,1,0.6458127498626709,cont,cont,0.31669124960899353,False,monkey,SD
1315,ʌ,ʌ,1,1,0.6407409906387329,hi,round,0.3156467080116272,False,monkey,SD
1316,ŋ,ŋ,1,1,0.4975227117538452,lab,lab,0.3568596839904785,False,monkey,SD
1317,k,k,1,1,0.27668023109436035,cont,delrel,0.5366688370704651,False,monkey,SD
1318,i,i,1,1,0.7040702104568481,syl,syl,0.43872901797294617,False,monkey,SD
1319,f,k,0,1,0.284564733505249,delrel,delrel,0.8575823903083801,True,crying,SD
1320,w,ɹ,0,0,0.7280632257461548,cor,cor,0.18140056729316711,True,crying,SD
1321,a,a,1,1,0.42996811866760254,lo,front,0.2749059796333313,False,crying,SD
1322,ɪ,ɪ,1,1,0.7567465305328369,tense,tense,0.3779711127281189,False,crying,SD
1323,-,j,0,1,0.4286097288131714,front,cons,0.21603703498840332,False,crying,SD
1324,-,ɪ,0,1,0.751174807548523,tense,front,0.5504462122917175,True,crying,SD
1325,b,b,1,1,0.2240619659423828,delrel,delrel,0.5926908850669861,False,balloons,SD
1326,-,ə,0,1,0.25403809547424316,hi,syl,0.23029948770999908,True,balloons,SD
1327,w,l,0,0,0.643458366394043,lat,lat,0.8952381014823914,True,balloons,SD
1328,u,u,1,1,0.6353957653045654,syl,syl,0.42422381043434143,False,balloons,SD
1329,n,n,1,1,0.671180009841919,cor,cor,0.831421971321106,False,balloons,SD
1330,s,z,0,0,0.1384008526802063,voi,voi,0.36382025480270386,True,balloons,SD
1331,b,b,1,1,0.055448174476623535,delrel,delrel,0.9663680195808411,False,ball,SD
1332,ɔ,ɔ,1,1,0.5531383752822876,round,round,0.27940067648887634,False,ball,SD
1333,-,l,0,0,0.6270146667957306,cor,lat,0.4693002998828888,True,ball,SD
1334,d,ɡ,0,1,0.04171919822692871,son,delrel,0.43782415986061096,False,girl,SD
1335,i,ɜ˞,0,0,0.7988581508398056,syl,round,0.22029443085193634,True,girl,SD
1336,u,l,0,0,0.6228407919406891,lat,lat,0.7299345135688782,True,girl,SD
1337,ʃ,d,0,0,0.06848937273025513,delrel,delrel,0.9682391285896301,True,jumping,SD
1338,ʃ,ʒ,0,0,0.019372940063476562,voi,distr,0.33200275897979736,False,jumping,SD
1339,ʌ,ʌ,1,1,0.6097700595855713,hi,round,0.27347761392593384,False,jumping,SD
1340,m,m,1,1,0.6606892347335815,cont,cont,0.5180699825286865,False,jumping,SD
1341,p,p,1,1,0.12508904933929443,delrel,delrel,0.9488538503646851,False,jumping,SD
1342,ɪ,ɪ,1,1,0.7067886590957642,tense,tense,0.5992925763130188,False,jumping,SD
1343,ŋ,ŋ,1,1,0.5072379112243652,lab,lab,0.46105173230171204,False,jumping,SD
1344,n,n,1,1,0.5736274719238281,lab,cor,0.5668041110038757,False,knife,SD
1345,a,a,1,1,0.4240225553512573,lo,front,0.3091830611228943,False,knife,SD
1346,ɪ,ɪ,1,1,0.6952446699142456,tense,tense,0.5249988436698914,False,knife,SD
1347,f,f,1,1,0.33877992630004883,pause,pause,0.4897971451282501,False,knife,SD
1348,s,s,1,0,0.025480210781097412,voi,voi,0.4159737825393677,False,spoon,SD
1349,p,p,1,1,0.29605138301849365,voi,delrel,0.6830594539642334,False,spoon,SD
1350,u,u,1,1,0.4597640037536621,syl,round,0.3937075436115265,False,spoon,SD
1351,n,n,1,1,0.6596828699111938,cor,cor,0.6678680777549744,False,spoon,SD
1352,d,p,0,1,0.2819957733154297,voi,labiodental,0.2733171880245209,False,pajamas,SD
1353,ə,ə,1,1,0.3594651222229004,hi,hi,0.24352802336215973,False,pajamas,SD
1354,ʒ,d,0,0,0.04777902364730835,delrel,delrel,0.6934558749198914,True,pajamas,SD
1355,ʒ,ʒ,0,0,0.5475577414035797,ant,ant,0.38552144169807434,False,pajamas,SD
1356,æ,æ,1,1,0.5921080112457275,lo,lo,0.6074216365814209,False,pajamas,SD
1357,m,m,1,1,0.6343816518783569,lab,cont,0.3722458481788635,False,pajamas,SD
1358,ə,ə,1,1,0.34169256687164307,hi,syl,0.27088555693626404,False,pajamas,SD
1359,z,z,1,0,0.17621088027954102,son,strid,0.3512151539325714,False,pajamas,SD
1360,k,k,1,1,0.39645814895629883,delrel,delrel,0.7300674915313721,False,cup,SD
1361,ʌ,ʌ,1,1,0.5071552991867065,lab,back,0.3124023377895355,False,cup,SD
1362,p,p,1,1,0.44106733798980713,delrel,delrel,0.6391128897666931,False,cup,SD
1363,b,b,1,1,0.2872624397277832,delrel,delrel,0.6609057188034058,False,brush,SD
1364,w,ɹ,0,0,0.8918997049331665,lab,cor,0.3625844717025757,True,brush,SD
1365,ʌ,ʌ,1,1,0.5113327503204346,lab,lab,0.2586401402950287,False,brush,SD
1366,ʃ,ʃ,1,1,0.14195632934570312,voi,pause,0.2925783395767212,False,brush,SD
1367,f,f,1,1,0.5173639059066772,labiodental,labiodental,0.5093871355056763,False,flowers,SD
1368,w,l,0,0,0.5704396963119507,lat,lat,0.9451327323913574,True,flowers,SD
1369,a,a,1,1,0.555173397064209,front,front,0.5155974626541138,False,flowers,SD
1370,ʊ,ʊ,1,1,0.5332424640655518,syl,syl,0.3002065420150757,False,flowers,SD
1371,ə,ɜ˞,0,0,0.7458374798297882,round,syl,0.11651530861854553,False,flowers,SD
1372,z,z,1,0,0.32185184955596924,distr,distr,0.2821987271308899,False,flowers,SD
1373,t,t,1,1,0.07118630409240723,cor,delrel,0.8849309682846069,False,telephone,SD
1374,ɛ,ɛ,1,1,0.515040397644043,front,lo,0.30591246485710144,False,telephone,SD
1375,l,l,1,0,0.5738042891025543,lat,lat,0.9002090692520142,False,telephone,SD
1376,ə,ə,1,1,0.044852256774902344,hi,back,0.2317517250776291,False,telephone,SD
1377,f,f,1,1,0.3317375183105469,voi,labiodental,0.41338926553726196,False,telephone,SD
1378,o,o,1,1,0.5618623495101929,hi,tense,0.313749760389328,False,telephone,SD
1379,ʊ,ʊ,1,1,0.623357892036438,tense,tense,0.45016905665397644,False,telephone,SD
1380,n,n,1,1,0.6632148027420044,cor,cor,0.8232245445251465,False,telephone,SD
1381,s,s,1,0,0.04336845874786377,voi,voi,0.507260799407959,False,stars,SD
1382,t,t,1,1,0.10406124591827393,voi,delrel,0.8014037013053894,False,stars,SD
1383,a,a,0,0,0.03687340021133423,lo,lo,0.3224759101867676,False,stars,SD
1384,-,ɹ,0,0,0.8932060226798058,ant,ant,0.6088448166847229,False,stars,SD
1385,z,z,1,0,0.495059609413147,ant,ant,0.3535676896572113,False,stars,SD
1386,-,ɡ,0,1,0.0062334537506103516,son,son,0.43832534551620483,False,green,SD
1387,w,ɹ,0,0,0.8382230997085571,cor,cor,0.2879200577735901,True,green,SD
1388,i,i,1,1,0.7054156064987183,syl,tense,0.4736934006214142,False,green,SD
1389,n,n,1,1,0.5806061029434204,cor,pause,0.44038960337638855,False,green,SD
1390,s,k,0,1,0.24132764339447021,delrel,delrel,0.8990591168403625,True,clown,SD
1391,l,l,1,0,0.4494750499725342,lat,lat,0.9565202593803406,False,clown,SD
1392,a,a,1,1,0.4218590259552002,lo,lo,0.30779311060905457,False,clown,SD
1393,ʊ,ʊ,1,1,0.466036319732666,round,back,0.3836972713470459,False,clown,SD
1394,n,n,1,1,0.5802260637283325,cor,cor,0.5191688537597656,False,clown,SD
1395,f,f,1,1,0.3554201126098633,pause,pause,0.4004666805267334,False,five,SD
1396,a,a,1,0,0.15009701251983643,lo,back,0.41155585646629333,False,five,SD
1397,ɪ,ɪ,1,1,0.5785641670227051,front,front,0.31674879789352417,False,five,SD
1398,v,v,1,1,0.016575336456298828,son,labiodental,0.6684625148773193,False,five,SD
1399,h,h,1,1,0.3809007406234741,voi,sg,0.9116923809051514,False,house,SD
1400,a,a,1,1,0.5373679399490356,sg,sg,0.61518394947052,False,house,SD
1401,ʊ,ʊ,1,1,0.35839736461639404,round,round,0.30781465768814087,False,house,SD
1402,s,s,1,0,0.2152525782585144,voi,voi,0.48532426357269287,False,house,SD
1403,f,f,1,1,0.3335094451904297,labiodental,labiodental,0.8764966726303101,False,frog,SD
1404,w,ɹ,0,0,0.8513409793376923,lab,cor,0.24534134566783905,True,frog,SD
1405,ɔ,ɔ,1,1,0.6348632574081421,hi,tense,0.3041533827781677,False,frog,SD
1406,k,ɡ,0,1,0.26295018196105957,delrel,delrel,0.701158344745636,False,frog,SD
1407,w,w,1,1,0.3444095849990845,round,round,0.3133389949798584,False,window,SD
1408,ɪ,ɪ,1,1,0.7081644535064697,tense,tense,0.5628063678741455,False,window,SD
1409,n,n,1,1,0.6763689517974854,cor,cor,0.7664920687675476,False,window,SD
1410,d,d,1,1,0.02054595947265625,son,son,0.4828489422798157,False,window,SD
1411,o,o,1,1,0.6112573146820068,hi,tense,0.4195525348186493,False,window,SD
1412,ʊ,ʊ,1,1,0.5003206729888916,round,syl,0.2838800549507141,False,window,SD
1413,s,s,1,0,0.16977405548095703,voi,voi,0.4741531312465668,False,slide,SD
1414,l,l,1,0,0.117622971534729,lat,lat,0.58545982837677,False,slide,SD
1415,a,a,1,0,0.08241164684295654,lo,back,0.365116685628891,False,slide,SD
1416,ɪ,ɪ,1,1,0.539131760597229,front,front,0.25524410605430603,False,slide,SD
1417,t,d,0,1,0.01416778564453125,delrel,delrel,0.7922296524047852,False,slide,SD
1418,f,t,0,1,0.23856747150421143,voi,cont,0.198714941740036,True,tree,SD
1419,w,ɹ,0,0,0.7669113427400589,cor,cor,0.2392520159482956,True,tree,SD
1420,i,i,1,1,0.6945616006851196,syl,syl,0.32361090183258057,False,tree,SD
1421,h,ɡ,0,1,0.15475070476531982,delrel,delrel,0.7406443953514099,True,glasses,SD
1422,l,l,1,0,0.2885802388191223,lat,lat,0.7519714832305908,False,glasses,SD
1423,æ,æ,1,1,0.5988705158233643,front,front,0.5216892957687378,False,glasses,SD
1424,s,s,1,0,0.18113911151885986,voi,voi,0.46875253319740295,False,glasses,SD
1425,ɪ,ɪ,1,1,0.7118196487426758,tense,tense,0.6357293128967285,False,glasses,SD
1426,z,z,1,0,0.0583493709564209,son,voi,0.30253860354423523,False,glasses,SD
1427,ʒ,d,0,0,0.2637128233909607,delrel,delrel,0.6745604872703552,True,drum,SD
1428,w,ɹ,0,0,0.879379540681839,cor,cor,0.3634706437587738,True,drum,SD
1429,ʌ,ʌ,1,1,0.510696530342102,lab,lab,0.23666919767856598,False,drum,SD
1430,m,m,1,1,0.6346604824066162,cont,cont,0.4052002429962158,False,drum,SD
1431,w,w,1,1,0.4705827236175537,syl,cons,0.23713980615139008,False,watches,SD
1432,t,t,1,0,0.029502570629119873,delrel,delrel,0.9281572699546814,False,watches,SD
1433,ʃ,ʃ,1,1,0.07260394096374512,voi,distr,0.33456718921661377,False,watches,SD
1434,ɪ,ɪ,1,1,0.7086089849472046,tense,tense,0.6494876146316528,False,watches,SD
1435,z,z,1,0,0.28792375326156616,voi,distr,0.26221388578414917,False,watches,SD
1436,ɪ,ɪ,1,1,0.7182637453079224,front,front,0.6544673442840576,False,ring,SD
1437,ŋ,ŋ,1,1,0.5430904626846313,cont,cont,0.49102646112442017,False,ring,SD
1438,b,b,1,1,0.011972665786743164,delrel,delrel,0.9220097661018372,False,bath,SD
1439,æ,æ,1,1,0.5997068881988525,front,front,0.3748302757740021,False,bath,SD
1440,f,θ,0,0,0.734070897102356,cor,labiodental,0.19978755712509155,True,bath,SD
1441,s,s,1,0,0.48310786485671997,distr,distr,0.45603206753730774,False,swimming,SD
1442,w,w,1,1,0.3770911693572998,round,round,0.2939772605895996,False,swimming,SD
1443,ɪ,ɪ,1,1,0.761156439781189,tense,tense,0.40359073877334595,False,swimming,SD
1444,m,m,1,1,0.6168240308761597,cont,cont,0.5752671360969543,False,swimming,SD
1445,ɪ,ɪ,1,1,0.7491028308868408,tense,tense,0.4954490065574646,False,swimming,SD
1446,ŋ,ŋ,1,1,0.4802894592285156,cor,cont,0.2547154426574707,False,swimming,SD
1447,d,ð,0,0,0.7424769699573517,distr,strid,0.2920072674751282,False,this,SD
1448,ɪ,ɪ,1,1,0.5486472845077515,front,syl,0.3110933303833008,False,this,SD
1449,s,s,1,0,0.21093690395355225,voi,voi,0.3283788859844208,False,this,SD
1450,w,w,1,1,0.5335707664489746,cons,cons,0.2535441219806671,False,watch,SD
1451,t,t,1,0,0.025040030479431152,delrel,delrel,0.9736921191215515,False,watch,SD
1452,ʃ,ʃ,1,1,0.14762663841247559,pause,voi,0.34905630350112915,False,watch,SD
1453,p,p,1,1,0.24757885932922363,delrel,delrel,0.8624874949455261,False,plane,SD
1454,w,l,0,0,0.6267855167388916,lat,lat,0.9552015066146851,True,plane,SD
1455,e,e,1,1,0.6311875581741333,hi,front,0.403230756521225,False,plane,SD
1456,ɪ,ɪ,1,1,0.7553403377532959,tense,front,0.3895912170410156,False,plane,SD
1457,n,n,1,1,0.6528946161270142,cor,cor,0.7232544422149658,False,plane,SD
1458,b,b,1,0,0.0533299446105957,delrel,delrel,0.850664496421814,False,bathtub,SD
1459,æ,æ,1,1,0.6378158330917358,front,front,0.44221895933151245,False,bathtub,SD
1460,f,θ,0,0,0.5899887084960938,cor,labiodental,0.20135779678821564,True,bathtub,SD
1461,t,t,1,1,0.12499475479125977,voi,delrel,0.6365005373954773,False,bathtub,SD
1462,ʌ,ʌ,1,1,0.6021122932434082,hi,round,0.2823728621006012,False,bathtub,SD
1463,b,b,1,1,0.07636618614196777,delrel,delrel,0.9540528655052185,False,bathtub,SD
1464,v,v,1,1,0.3127868175506592,labiodental,labiodental,0.5540419220924377,False,vacuum,SD
1465,æ,æ,1,1,0.6172959804534912,lo,lo,0.45150119066238403,False,vacuum,SD
1466,t,k,0,1,0.2802722454071045,voi,delrel,0.7604493498802185,False,vacuum,SD
1467,j,j,1,1,0.5222755670547485,front,syl,0.2340521216392517,False,vacuum,SD
1468,u,u,1,1,0.3654588460922241,round,round,0.5109000205993652,False,vacuum,SD
1469,m,m,1,1,0.5155129432678223,lab,lab,0.3870134651660919,False,vacuum,SD
1470,t,t,1,0,0.02990424633026123,delrel,delrel,0.9651718735694885,False,chair,SD
1471,ʃ,ʃ,1,1,0.09194409847259521,voi,distr,0.2916622459888458,False,chair,SD
1472,ɛ,ɛ,1,1,0.6161384582519531,hi,tense,0.3700333833694458,False,chair,SD
1473,-,ɹ,0,0,0.8278944492340088,ant,ant,0.5430936217308044,False,chair,SD
1474,k,k,1,1,0.2138221263885498,voi,son,0.27760282158851624,False,car,SD
1475,a,a,0,0,0.33432793617248535,lo,back,0.42993319034576416,False,car,SD
1476,-,ɹ,0,0,0.8178423345088959,ant,ant,0.5512939691543579,False,car,SD
1477,n,l,0,0,0.5570504367351532,lat,lat,0.9765745997428894,True,lamp,SD
1478,æ,æ,1,1,0.6099950075149536,lo,lo,0.615383505821228,False,lamp,SD
1479,-,m,0,1,0.4878648519515991,lab,cont,0.4334953725337982,False,lamp,SD
1480,p,p,1,1,0.16152167320251465,delrel,delrel,0.8971819877624512,False,lamp,SD
1481,f,f,1,1,0.47316837310791016,pause,pause,0.5445746779441833,False,fishing,SD
1482,ɪ,ɪ,1,1,0.5977497100830078,tense,tense,0.49310803413391113,False,fishing,SD
1483,ʃ,ʃ,1,0,0.3756901025772095,distr,distr,0.4148537218570709,False,fishing,SD
1484,ɪ,ɪ,1,1,0.7124060392379761,tense,tense,0.6341028809547424,False,fishing,SD
1485,ŋ,ŋ,1,1,0.5231984853744507,cont,cont,0.33513426780700684,False,fishing,SD
1486,l,j,0,1,0.46666038036346436,front,cons,0.2212386131286621,True,yellow,SD
1487,ɛ,ɛ,1,1,0.5617754459381104,hi,hi,0.3521355986595154,False,yellow,SD
1488,l,l,1,0,0.31166648864746094,lat,lat,0.8345087766647339,False,yellow,SD
1489,o,o,1,1,0.6113834381103516,tense,tense,0.33075150847435,False,yellow,SD
1490,ʊ,ʊ,1,1,0.5383867025375366,round,round,0.24749508500099182,False,yellow,SD
1491,b,b,1,1,0.25931036472320557,delrel,delrel,0.8621861338615417,False,blue,SD
1492,w,l,0,0,0.22069120407104492,lat,lat,0.9629154205322266,True,blue,SD
1493,u,u,1,1,0.4836287498474121,syl,syl,0.27953672409057617,False,blue,SD
1494,f,f,1,1,0.4955044984817505,labiodental,labiodental,0.7084202170372009,False,feather,SD
1495,ɛ,ɛ,1,1,0.5336258411407471,hi,hi,0.4028506875038147,False,feather,SD
1496,d,ð,0,0,0.70801842212677,distr,strid,0.36085236072540283,False,feather,SD
1497,ə,ɜ˞,0,0,0.573827862739563,round,round,0.6576853394508362,True,feather,SD
1498,p,p,1,1,0.3983805179595947,lab,delrel,0.2003221958875656,False,pencils,SD
1499,ɛ,ɛ,1,1,0.48352646827697754,front,cons,0.27473995089530945,False,pencils,SD
1500,n,n,1,1,0.6252462863922119,cor,cor,0.5971556305885315,False,pencils,SD
1501,s,s,1,0,0.5776106119155884,ant,ant,0.46336454153060913,False,pencils,SD
1502,l,l,1,0,0.5544076263904572,lat,lat,0.9560480117797852,False,pencils,SD
1503,z,z,1,0,0.23484843969345093,strid,strid,0.34991908073425293,False,pencils,SD
1504,æ,æ,1,1,0.602665901184082,front,lo,0.47996342182159424,False,rabbit,SD
1505,b,b,1,0,0.0880575180053711,delrel,delrel,0.9439975023269653,False,rabbit,SD
1506,ɪ,ɪ,1,1,0.5806035995483398,tense,tense,0.5221550464630127,False,rabbit,SD
1507,t,t,1,1,0.10176992416381836,voi,delrel,0.8418560028076172,False,rabbit,SD
1508,d,d,1,0,0.05057549476623535,cont,delrel,0.8339121341705322,False,duck,TD
1509,ʌ,ʌ,1,1,0.5422558784484863,back,back,0.8495875597000122,False,duck,TD
1510,k,k,1,1,0.3787773847579956,pause,pause,0.4740234613418579,False,duck,TD
1511,k,k,1,1,0.45986223220825195,voi,delrel,0.6704447269439697,False,quack,TD
1512,w,w,1,1,0.1895374059677124,round,round,0.32709363102912903,False,quack,TD
1513,æ,æ,1,1,0.6722407341003418,front,front,0.6728530526161194,False,quack,TD
1514,k,k,1,1,0.4040818214416504,pause,pause,0.6115115284919739,False,quack,TD
1515,t,s,0,0,0.4981899857521057,strid,strid,0.4838072955608368,True,scissors,TD
1516,ɪ,ɪ,1,1,0.6569628715515137,tense,tense,0.6201303005218506,False,scissors,TD
1517,zʲ,z,1,0,0.5022161900997162,distr,ant,0.39781254529953003,False,scissors,TD
1518,ɜ˞,ɜ˞,1,1,0.248862624168396,cor,round,0.6848612427711487,False,scissors,TD
1519,z,z,1,0,0.18384462594985962,pause,pause,0.3969580829143524,False,scissors,TD
1520,ɔ,ɔ,1,1,0.5600272417068481,tense,tense,0.26705530285835266,False,orange,TD
1521,ɹ,ɹ,1,1,0.11318767070770264,cor,cor,0.34167683124542236,False,orange,TD
1522,n,n,1,1,0.6337203979492188,cor,cor,0.6651890277862549,False,orange,TD
1523,d,d,1,1,0.0954817533493042,delrel,delrel,0.5556289553642273,False,orange,TD
1524,ʒ,ʒ,1,0,0.5588822066783905,distr,ant,0.4243448078632355,False,orange,TD
1525,k,k,1,1,0.40272819995880127,cor,pause,0.1914343535900116,False,carrot,TD
1526,ɛ,ɛ,1,1,0.6487559080123901,hi,hi,0.542542576789856,False,carrot,TD
1527,ɹ,ɹ,1,1,0.2616262435913086,cor,syl,0.34613165259361267,False,carrot,TD
1528,t,t,1,1,0.24535667896270752,voi,delrel,0.5770519971847534,False,carrot,TD
1529,d,z,0,0,0.4615846872329712,strid,pause,0.30332908034324646,False,zipper,TD
1530,ɪ,ɪ,1,1,0.5555529594421387,cons,tense,0.349589467048645,False,zipper,TD
1531,p,p,1,1,0.36108720302581787,labiodental,delrel,0.7888444066047668,False,zipper,TD
1532,ɜ˞,ɜ˞,1,1,0.2721308469772339,round,round,0.4910026490688324,False,zipper,TD
1533,f,f,1,1,0.4408217668533325,lab,pause,0.39411965012550354,False,finger,TD
1534,ɪ,ɪ,1,1,0.690416693687439,tense,tense,0.7702768445014954,False,finger,TD
1535,ŋ,ŋ,1,1,0.49166107177734375,cor,cont,0.22897179424762726,False,finger,TD
1536,ɡ,ɡ,1,1,0.18119990825653076,cor,labiodental,0.2316318154335022,False,finger,TD
1537,ɜ˞,ɜ˞,1,1,0.29800617694854736,round,round,0.4636702239513397,False,finger,TD
1538,w,w,1,1,0.5353055000305176,cons,cons,0.2520800828933716,False,wagon,TD
1539,æ,æ,1,1,0.6255961656570435,lo,lo,0.48745328187942505,False,wagon,TD
1540,ɡ,ɡ,1,1,0.11677718162536621,cor,son,0.219520702958107,False,wagon,TD
1541,n,n,1,1,0.6198087930679321,cor,cor,0.5461795926094055,False,wagon,TD
1542,sʲ,ʃ,0,0,0.6512493193149567,ant,ant,0.530362069606781,True,shovel,TD
1543,ʌ,ʌ,1,1,0.6212425231933594,round,lab,0.2887301743030548,False,shovel,TD
1544,v,v,1,0,0.014880180358886719,son,labiodental,0.4736354947090149,False,shovel,TD
1545,ɔ,l,0,0,0.7791810184717178,cor,cor,0.39725759625434875,True,shovel,TD
1546,f,θ,0,0,0.6168163120746613,cor,labiodental,0.32634463906288147,True,thumb,TD
1547,ʌ,ʌ,1,1,0.5956529378890991,lab,lab,0.28081193566322327,False,thumb,TD
1548,m,m,1,1,0.6044617891311646,lab,lab,0.38766977190971375,False,thumb,TD
1549,b,b,1,1,0.0649651288986206,delrel,delrel,0.9612830877304077,False,banana,TD
1550,n,n,1,1,0.6429630517959595,cor,cor,0.7069960236549377,False,banana,TD
1551,æ,æ,1,1,0.62401282787323,lo,lo,0.6410394310951233,False,banana,TD
1552,n,n,1,1,0.5827071666717529,cor,cor,0.5629016160964966,False,banana,TD
1553,ə,ə,1,1,0.537245512008667,tense,tense,0.43613752722740173,False,banana,TD
1554,m,m,1,1,0.679944634437561,cons,lab,0.31587517261505127,False,monkey,TD
1555,ʌ,ʌ,1,1,0.6086115837097168,lab,lab,0.2982995808124542,False,monkey,TD
1556,ŋ,ŋ,1,1,0.43881475925445557,cor,lab,0.4119981825351715,False,monkey,TD
1557,k,k,1,1,0.40076732635498047,voi,cont,0.19294293224811554,False,monkey,TD
1558,i,i,1,1,0.7061278820037842,syl,tense,0.5564203858375549,False,monkey,TD
1559,k,k,1,1,0.2898038625717163,delrel,delrel,0.8567643761634827,False,crying,TD
1560,w,ɹ,0,0,0.9036033749580383,cor,cor,0.08596587181091309,True,crying,TD
1561,a,a,1,1,0.14531588554382324,lo,lo,0.4690481126308441,False,crying,TD
1562,ɪ,ɪ,1,1,0.6083869934082031,hi,tense,0.5783016085624695,False,crying,TD
1563,j,j,1,1,0.5848326683044434,syl,syl,0.44852301478385925,False,crying,TD
1564,ɪ,ɪ,1,1,0.7056148052215576,tense,tense,0.8218606114387512,False,crying,TD
1565,ŋ,ŋ,1,1,0.4337722063064575,cor,pause,0.24277955293655396,False,crying,TD
1566,b,b,1,1,0.18466508388519287,delrel,delrel,0.9679205417633057,False,balloons,TD
1567,ə,ə,1,1,0.13044309616088867,hi,syl,0.1824495792388916,False,balloons,TD
1568,l,l,1,0,0.5064328610897064,lat,lat,0.8788509368896484,False,balloons,TD
1569,u,u,1,1,0.5540405511856079,round,back,0.2406562715768814,False,balloons,TD
1570,n,n,1,1,0.695712685585022,cor,cor,0.8627290725708008,False,balloons,TD
1571,z,z,1,0,0.14153778553009033,pause,voi,0.3376205861568451,False,balloons,TD
1572,b,b,1,1,0.17209994792938232,cont,delrel,0.8662806749343872,False,ball,TD
1573,ɔ,ɔ,1,1,0.6006145477294922,round,tense,0.261141836643219,False,ball,TD
1574,ʊ,l,0,0,0.6576486825942993,cor,lat,0.5329297184944153,True,ball,TD
1575,ɡ,ɡ,1,1,0.16465353965759277,delrel,delrel,0.6739372611045837,False,girl,TD
1576,ɜ˞,ɜ˞,1,1,0.031213045120239258,round,round,0.7799107432365417,False,girl,TD
